utc_time,az_cmd_deg,el_cmd_deg,az_astropy_deg,el_astropy_deg,az_diff_deg,el_diff_deg,separation_deg
2026-08-17T01:58:30.499039,90.11521142275376,-46.64000561959366,89.78452908060065,-46.86308720169129,0.33068234215312486,0.22308158209763462,0.3179616928522172
2026-08-17T01:58:45.499039,89.18427054048647,-46.689077907516655,88.84988115651421,-46.911597019169015,0.33438938397225115,0.22251911165236038,0.3192355843983772
2026-08-17T01:59:00.499039,88.25151832684384,-46.7333205641076,87.91342032895402,-46.955223222289575,0.338097997889804,0.22190265818197474,0.32049741380273744
2026-08-17T01:59:15.499039,87.32339862090669,-46.78931543169512,86.98159351052016,-47.01055098654986,0.34180511038653094,0.22123555485473645,0.3216968650637018
2026-08-17T01:59:30.499039,86.39299610633094,-46.83989374519564,86.04748262560236,-47.06040836087806,0.34551348072858445,0.22051461568241848,0.3228869023750786
2026-08-17T01:59:45.499039,85.46047707651354,-46.88495912154777,85.1112578821209,-47.1046989154117,0.3492191943926457,0.21973979386392983,0.3240673296971667
2026-08-17T02:00:00.499039,84.5262395809043,-46.925034577729896,84.17332093448793,-47.14394598279175,0.35291864641635584,0.2189114050618528,0.32523629479567157
2026-08-17T02:00:15.499039,83.59646130174997,-46.977436972619884,83.23984134411394,-47.195470690609326,0.3566199576360418,0.21803371798944227,0.32634342446062725
2026-08-17T02:00:30.499039,82.66449371315082,-47.024220283776856,82.3041794896634,-47.241322745944494,0.36031422348742126,0.21710246216763807,0.3274416626622799
2026-08-17T02:00:45.499039,81.73051637110154,-47.065288228242956,81.36651905124488,-47.2814059462102,0.36399731985665085,0.21611771796724355,0.32853082432637026
2026-08-17T02:01:00.499039,80.79492861078688,-47.1011941292914,80.42726280661354,-47.316273951029466,0.3676658041733276,0.2150798217380654,0.3296089248504398
2026-08-17T02:01:15.499039,79.86356593064738,-47.15008274166939,79.49222517515447,-47.36407705350657,0.3713407554928949,0.2139943118371832,0.3306260525336162
2026-08-17T02:01:30.499039,78.93012331708394,-47.193135495162466,78.55512331259442,-47.40599128415025,0.37500000448952164,0.21285578898778112,0.33163490257569256
2026-08-17T02:01:45.499039,77.99479433687571,-47.23025692770218,77.61615509631163,-47.44192139746981,0.37863924056409815,0.21166446976763353,0.3326352975930026
2026-08-17T02:02:00.499039,77.05797857228742,-47.26203213251616,76.67572322441454,-47.4724529891651,0.38225534787289916,0.21042085664893762,0.33362526745570165
2026-08-17T02:02:15.499039,76.12511758426706,-47.3074590257794,75.73923429337017,-47.51659022990576,0.385883290896885,0.20913120412635777,0.3345551223039041
2026-08-17T02:02:30.499039,75.19030326260031,-47.34682163780363,74.80081670181809,-47.554611032196405,0.3894865607822169,0.20778939439277622,0.33547738712613784
